sentence_id	sentence	category	polarity	category_polarity	entailed
2443	Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.	atmosphere	negative	atmosphere negative	no
2443	Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.	atmosphere	positive	atmosphere positive	yes
2443	Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.	atmosphere	neutral	atmosphere neutral	no
3706	Was there Friday night.	experience	negative	experience negative	no
3706	Was there Friday night.	experience	positive	experience positive	no
3706	Was there Friday night.	experience	neutral	experience neutral	yes
2010	We had a girls' night dinner here for restaurant week.	experience	negative	experience negative	no
2010	We had a girls' night dinner here for restaurant week.	experience	positive	experience positive	no
2010	We had a girls' night dinner here for restaurant week.	experience	neutral	experience neutral	yes
3064	Romantic if you want it to be (brightly lit).	atmosphere	negative	atmosphere negative	no
3064	Romantic if you want it to be (brightly lit).	atmosphere	positive	atmosphere positive	yes
3064	Romantic if you want it to be (brightly lit).	atmosphere	neutral	atmosphere neutral	no
3483	However, I was there for a work dinner not long ago when my colleague from London noticed a very large waterbug on the ceiling.	experience	negative	experience negative	yes
3483	However, I was there for a work dinner not long ago when my colleague from London noticed a very large waterbug on the ceiling.	experience	positive	experience positive	no
3483	However, I was there for a work dinner not long ago when my colleague from London noticed a very large waterbug on the ceiling.	experience	neutral	experience neutral	no
1719	I recommend it!	experience	negative	experience negative	no
1719	I recommend it!	experience	positive	experience positive	yes
1719	I recommend it!	experience	neutral	experience neutral	no
2442	I have taken practically every guest that has come to visit me in NY and hooked a few New Yorkers onto Peep as well.	experience	negative	experience negative	no
2442	I have taken practically every guest that has come to visit me in NY and hooked a few New Yorkers onto Peep as well.	experience	positive	experience positive	yes
2442	I have taken practically every guest that has come to visit me in NY and hooked a few New Yorkers onto Peep as well.	experience	neutral	experience neutral	no
3101	enough said!	experience	negative	experience negative	no
3101	enough said!	experience	positive	experience positive	no
3101	enough said!	experience	neutral	experience neutral	yes
542	I don't live in NY but my best friend does.	experience	negative	experience negative	no
542	I don't live in NY but my best friend does.	experience	positive	experience positive	no
542	I don't live in NY but my best friend does.	experience	neutral	experience neutral	yes
255	My chow fun and chow see was really bland and oily.	food	negative	food negative	yes
255	My chow fun and chow see was really bland and oily.	food	positive	food positive	no
255	My chow fun and chow see was really bland and oily.	food	neutral	food neutral	no
828	Even though I made the reservation at 3pm for the same night through Dinnerbroker, we were seated at a table with one of the best view!	experience	negative	experience negative	no
828	Even though I made the reservation at 3pm for the same night through Dinnerbroker, we were seated at a table with one of the best view!	experience	positive	experience positive	yes
828	Even though I made the reservation at 3pm for the same night through Dinnerbroker, we were seated at a table with one of the best view!	experience	neutral	experience neutral	no
828	Even though I made the reservation at 3pm for the same night through Dinnerbroker, we were seated at a table with one of the best view!	atmosphere	negative	atmosphere negative	no
828	Even though I made the reservation at 3pm for the same night through Dinnerbroker, we were seated at a table with one of the best view!	atmosphere	positive	atmosphere positive	yes
828	Even though I made the reservation at 3pm for the same night through Dinnerbroker, we were seated at a table with one of the best view!	atmosphere	neutral	atmosphere neutral	no
3553	we did notice however, that some tables had what looked like pita instead of naan.	service	negative	service negative	yes
3553	we did notice however, that some tables had what looked like pita instead of naan.	service	positive	service positive	no
3553	we did notice however, that some tables had what looked like pita instead of naan.	service	neutral	service neutral	no
315	I didn't take a look at the rest menu, but the oysters were fantastic.	food	negative	food negative	no
315	I didn't take a look at the rest menu, but the oysters were fantastic.	food	positive	food positive	yes
315	I didn't take a look at the rest menu, but the oysters were fantastic.	food	neutral	food neutral	no
2587	After the review I treked into Brooklyn.	experience	negative	experience negative	no
2587	After the review I treked into Brooklyn.	experience	positive	experience positive	no
2587	After the review I treked into Brooklyn.	experience	neutral	experience neutral	yes
3282	The grilled cheese at home afterwards was better.!!	food	negative	food negative	yes
3282	The grilled cheese at home afterwards was better.!!	food	positive	food positive	no
3282	The grilled cheese at home afterwards was better.!!	food	neutral	food neutral	no
1883	We were pleasantly greeted.	service	negative	service negative	no
1883	We were pleasantly greeted.	service	positive	service positive	yes
1883	We were pleasantly greeted.	service	neutral	service neutral	no
2219	The red sliding doors may be unique but they do not block off the cold air from the outside.	atmosphere	negative	atmosphere negative	yes
2219	The red sliding doors may be unique but they do not block off the cold air from the outside.	atmosphere	positive	atmosphere positive	no
2219	The red sliding doors may be unique but they do not block off the cold air from the outside.	atmosphere	neutral	atmosphere neutral	no
666	Great service, great food.	food	negative	food negative	no
666	Great service, great food.	food	positive	food positive	yes
